claim_type,empirical_evidence,feature_family,feature_id,independence_group,input_dependencies,profile_key,source_path,value,value_type
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Venus.sign,Aries,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Mars.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Jupiter.sign,Aries,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Saturn.sign,Virgo,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Saturn.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Rahu.sign,Aries,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Ketu.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",hermann_ungar_q719507,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.life_path.number,9,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.birthday.number,2,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.attitude.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.birth_month.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.birth_year.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.expression.number,8,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.soul_urge.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.personality.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.balance.number,11,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",hermann_ungar_q719507,symbolic_profile.numerology.core_numbers.maturity.number,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.systems.ordinal.digital_root,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.systems.hebrew_literal.digital_root,2,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.cross_system.distinct_root_count,3,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",hermann_ungar_q719507,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets[0].planet,jupiter,categorical
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.486885,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.450756,numeric
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.445866,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.440452,numeric
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.432092,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.402501,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hermann_ungar_q719507,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.402501,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Sun.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Moon.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Mercury.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Mercury.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Venus.sign,Sagittarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Mars.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Jupiter.sign,Sagittarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Saturn.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Saturn.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Rahu.sign,Pisces,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",hernán_cortés,temporal.natal.sidereal.planets.Ketu.sign,Virgo,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",hernán_cortés,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",hernán_cortés,symbolic_profile.numerology.core_numbers.life_path.number,22,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",hernán_cortés,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",hernán_cortés,symbolic_profile.numerology.core_numbers.attitude.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",hernán_cortés,symbolic_profile.numerology.core_numbers.birth_month.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",hernán_cortés,symbolic_profile.numerology.core_numbers.birth_year.number,9,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.numerology.core_numbers.expression.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.numerology.core_numbers.soul_urge.number,8,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.numerology.core_numbers.personality.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.numerology.core_numbers.balance.number,11,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",hernán_cortés,symbolic_profile.numerology.core_numbers.maturity.number,9,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.systems.ordinal.digital_root,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.systems.hebrew_literal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,4,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.cross_system.distinct_root_count,3,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",hernán_cortés,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets[0].planet,mars,categorical
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.459274,numeric
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.428924,numeric
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.390888,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.388081,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.380085,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.348104,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hernán_cortés,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.326499,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Sun.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Moon.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Mercury.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Mercury.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Venus.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Mars.sign,Aquarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Jupiter.sign,Cancer,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Jupiter.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Saturn.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Saturn.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Rahu.sign,Cancer,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",hero_of_alexandria,temporal.natal.sidereal.planets.Ketu.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",hero_of_alexandria,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.life_path.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.attitude.number,2,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.birth_month.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.birth_year.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.expression.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.soul_urge.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.personality.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.balance.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",hero_of_alexandria,symbolic_profile.numerology.core_numbers.maturity.number,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.systems.ordinal.digital_root,3,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.systems.hebrew_literal.digital_root,3,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,3,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.cross_system.distinct_root_count,2,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",hero_of_alexandria,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets[0].planet,mars,categorical
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.415184,numeric
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.405576,numeric
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.365432,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.352256,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.352191,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.333984,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",hero_of_alexandria,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.317508,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Sun.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Moon.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Mercury.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Mercury.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Venus.sign,Aries,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Mars.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Jupiter.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Saturn.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Saturn.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Rahu.sign,Leo,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Ketu.sign,Aquarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",herta_leistner_q1614616,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.life_path.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.attitude.number,33,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.birth_month.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.birth_year.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.expression.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.soul_urge.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.personality.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.balance.number,11,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",herta_leistner_q1614616,symbolic_profile.numerology.core_numbers.maturity.number,5,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.gematria.systems.ordinal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.gematria.systems.hebrew_literal.digital_root,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",herta_leistner_q1614616,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,6,categorical
