annotation_blinded,association_id,behavior_feature_rate,behavior_id,behavior_mean,behavior_profile_count,behavior_profiles,causal_claim,comparison_feature_rate,comparison_mean,confidence_interval_95,contingency_table,contrast_definition,corrected_p_value,corrected_significance,decision,effect_size,evidence_kind,feature_family,feature_id,feature_value,independence_group,input_dependencies,odds_ratio,permutation_iterations,profile_count,raw_p_value,replication_status,standardized_effect,sufficiently_powered,test_type
False,persistence_under_adversity:vedic.jupiter.retrograde=True,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.jupiter.retrograde,True,birth_input,"[""birth_date""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.jupiter.sign=Aries,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.jupiter.sign,Aries,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.jupiter.sign=Gemini,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.jupiter.sign,Gemini,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.jupiter.sign=Leo,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.jupiter.sign,Leo,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.jupiter.sign=Taurus,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.jupiter.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.ketu.sign=Libra,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.666667,,"[0.003121, 4.613828]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 2, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.666667,exploratory_statistical_association,vedic,vedic.ketu.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.12,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.ketu.sign=Scorpio,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.ketu.sign,Scorpio,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.ketu.sign=Taurus,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.ketu.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mars.retrograde=False,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,1.0,,"[0.003432, 5.946207]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 3, ""comparison_without_feature"": 0}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.mars.retrograde,False,birth_input,"[""birth_date""]",0.142857,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mars.retrograde=True,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.mars.retrograde,True,birth_input,"[""birth_date""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mars.sign=Sagittarius,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.mars.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mars.sign=Taurus,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.mars.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mars.sign=Virgo,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.mars.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.retrograde=False,1.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.666667,,"[0.078026, 115.345698]","{""behavior_and_feature"": 2, ""behavior_without_feature"": 0, ""comparison_and_feature"": 2, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.333333,exploratory_statistical_association,vedic,vedic.mercury.retrograde,False,birth_input,"[""birth_date""]",3.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.retrograde=True,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.mercury.retrograde,True,birth_input,"[""birth_date""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.sign=Cancer,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.mercury.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.sign=Capricorn,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.mercury.sign,Capricorn,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.sign=Leo,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.mercury.sign,Leo,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.mercury.sign=Virgo,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.mercury.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.moon.sign=Aquarius,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.moon.sign,Aquarius,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.moon.sign=Libra,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.moon.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.moon.sign=Pisces,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.moon.sign,Pisces,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.moon.sign=Sagittarius,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.moon.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.moon.sign=Virgo,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.moon.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.rahu.sign=Aries,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.666667,,"[0.003121, 4.613828]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 2, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.666667,exploratory_statistical_association,vedic,vedic.rahu.sign,Aries,birth_input,"[""birth_date"", ""birth_place""]",0.12,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.rahu.sign=Scorpio,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.rahu.sign,Scorpio,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.rahu.sign=Taurus,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.rahu.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.saturn.retrograde=False,1.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.666667,,"[0.078026, 115.345698]","{""behavior_and_feature"": 2, ""behavior_without_feature"": 0, ""comparison_and_feature"": 2, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.333333,exploratory_statistical_association,vedic,vedic.saturn.retrograde,False,birth_input,"[""birth_date""]",3.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.saturn.retrograde=True,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.saturn.retrograde,True,birth_input,"[""birth_date""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.saturn.sign=Cancer,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.saturn.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.saturn.sign=Libra,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.saturn.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.saturn.sign=Sagittarius,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.666667,,"[0.012779, 19.563724]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.166667,exploratory_statistical_association,vedic,vedic.saturn.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.5,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.sun.sign=Cancer,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.sun.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.sun.sign=Capricorn,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.051115, 78.254898]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.166667,exploratory_statistical_association,vedic,vedic.sun.sign,Capricorn,birth_input,"[""birth_date"", ""birth_place""]",2.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.sun.sign=Libra,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.sun.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.venus.sign=Aquarius,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.venus.sign,Aquarius,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.venus.sign=Capricorn,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.venus.sign,Capricorn,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.venus.sign=Libra,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.venus.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.venus.sign=Taurus,0.5,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,vedic,vedic.venus.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,persistence_under_adversity:vedic.venus.sign=Virgo,0.0,persistence_under_adversity,,2,"[""martin_luther_king_jr"", ""nelson_mandela""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,vedic,vedic.venus.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,procedural_execution:gematria.cross_system.distinct_root_count,,procedural_execution,2.5,2,"[""buzz_aldrin"", ""neil_armstrong""]",False,,3.0,,,Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,gematria,gematria.cross_system.distinct_root_count,,name_input,"[""recorded_name""]",,5000,5,0.394121175765,unreplicated_pilot,-1.224745,False,permutation_mean_difference
False,procedural_execution:gematria.hebrew_literal.digital_root=1,0.0,procedural_execution,,2,"[""buzz_aldrin"", ""neil_armstrong""]",False,0.333333,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 2, ""comparison_and_feature"": 1, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.333333,exploratory_statistical_association,gematria,gematria.hebrew_literal.digital_root,1,name_input,"[""recorded_name""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,procedural_execution:gematria.hebrew_literal.digital_root=2,0.5,procedural_execution,,2,"[""buzz_aldrin"", ""neil_armstrong""]",False,0.0,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 1, ""comparison_and_feature"": 0, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,gematria,gematria.hebrew_literal.digital_root,2,name_input,"[""recorded_name""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
